wgp_loss, disc_real, disc_fake, gp
-2.229262, -1.168291, -1.287855, 0.226884
-2.469398, -2.016679, -0.635322, 0.182604
-2.713559, -2.638216, -0.414549, 0.339206
-2.574342, -3.404955, 0.294452, 0.536161
-2.361867, -2.045009, -0.437022, 0.120164
-2.578180, -2.315989, -0.678886, 0.416696
-2.501089, -2.877473, 0.089482, 0.286902
-2.262845, -1.968230, -0.627590, 0.332975
-2.363451, -2.528399, 0.103016, 0.061933
-2.251644, -1.887664, -0.909329, 0.545349
-2.403443, -3.302373, 0.582510, 0.316420
-2.135529, -0.428544, -1.835750, 0.128765
-2.247061, -2.128086, -0.394947, 0.275972
-2.427237, -3.855518, 1.167799, 0.260483
-2.418020, -2.495966, -0.177606, 0.255552
-2.572031, -2.413990, -0.578041, 0.420000
-2.217404, -2.181796, -0.154104, 0.118496
-2.494985, -2.287559, -0.493108, 0.285682
-2.374989, -2.452243, -0.224076, 0.301330
-2.488537, -3.319214, 0.635384, 0.195292
-2.494308, -2.266268, -0.561483, 0.333443
-2.585689, -3.734660, 0.903739, 0.245233
-2.486728, -2.430382, -0.513248, 0.456902
-2.454104, -1.886312, -0.645668, 0.077875
-2.496126, -1.635746, -1.255417, 0.395037
-1.965141, -4.378716, 1.771643, 0.641932
-1.856536, 0.804731, -2.794750, 0.133483
-2.116879, -0.423925, -1.707186, 0.014232
-2.322829, -2.401444, -0.562427, 0.641042
-2.452539, -2.270372, -0.295739, 0.113573
-2.661567, -2.785454, -0.097675, 0.221561
-2.403376, -2.382546, -0.342323, 0.321492
-2.410087, -2.544041, -0.260423, 0.394377
-2.634268, -3.113476, 0.257531, 0.221678
-2.420491, -1.810142, -0.793053, 0.182704
-2.666354, -1.979707, -1.011335, 0.324688
-2.348090, -2.596460, -0.125728, 0.374098
-2.166736, -1.094624, -1.122113, 0.050002
-2.269920, -2.144689, -0.471600, 0.346369
-2.222054, -4.878540, 1.846070, 0.810416
-2.108657, -0.112127, -2.070536, 0.074005
-2.336355, -1.353693, -1.109627, 0.126965
-2.346886, -4.286766, 1.448227, 0.491652
-2.395631, -1.931051, -0.694888, 0.230308
-2.020056, -2.491708, 0.181898, 0.289754
-2.465791, -2.999465, 0.359849, 0.173826
-2.391103, -3.311452, 0.596018, 0.324331
-2.441340, -2.839708, 0.052620, 0.345748
-2.203506, -2.276946, -0.267692, 0.341132
-2.307751, -0.938751, -1.456103, 0.087102
-2.608120, -2.162519, -0.758023, 0.312423
-1.738617, -5.426895, 2.690650, 0.997629
-1.517287, 1.098351, -3.209736, 0.594097
-1.785842, -1.091780, -0.694222, 0.000160
-1.956654, -2.013335, 0.038480, 0.018201
-2.237120, -2.842644, 0.191516, 0.414008
-2.145890, -2.405624, -0.282361, 0.542095
-2.469863, -1.778461, -0.825347, 0.133945
-2.226355, -1.317103, -1.232612, 0.323360
-2.380822, -2.864868, 0.238706, 0.245340
-2.246951, -3.069044, 0.436016, 0.386077
-2.487371, -1.324547, -1.403209, 0.240386
-2.099568, -1.439314, -0.941411, 0.281157
-2.199229, -2.297139, 0.003968, 0.093943
-2.189446, -3.324826, 0.682890, 0.452490
-2.461649, -1.367966, -1.319656, 0.225973
-2.125643, -1.973366, -0.358647, 0.206369
-2.331759, -2.736433, 0.096413, 0.308260
-2.276011, -2.198014, -0.251484, 0.173488
-2.358450, -2.120843, -0.563388, 0.325782
-2.401390, -3.217004, 0.497627, 0.317987
-2.401534, -2.571322, -0.014380, 0.184168
-2.090670, -2.799100, 0.131451, 0.576980
-2.045021, 0.272977, -2.592821, 0.274824
-2.002751, -2.224496, 0.210526, 0.011219
-2.261991, -3.042825, 0.159523, 0.621312
-2.180185, -0.884710, -1.508767, 0.213292
-2.240856, -2.652878, 0.239666, 0.172355
-2.390800, -1.896102, -0.775697, 0.280998
-2.360780, -2.170837, -0.554113, 0.364171
-2.172610, -1.469455, -0.911756, 0.208601
-2.239676, -2.730180, 0.129676, 0.360829
-2.348522, -2.718466, -0.070468, 0.440411
-2.185035, -1.103923, -1.141439, 0.060327
-2.252697, -1.643325, -0.909359, 0.299987
-2.485874, -3.181223, 0.290508, 0.404841
-2.537112, -0.561891, -2.250699, 0.275478
-1.890574, -2.722939, 0.410187, 0.422178
-2.334965, -2.682920, 0.315969, 0.031986
-2.573143, -3.375784, 0.552708, 0.249933
-2.121547, -3.011858, 0.152036, 0.738274
-2.129515, 0.001923, -2.215434, 0.083996
-2.362872, -1.952945, -0.453216, 0.043289
-1.991645, -3.846435, 1.087204, 0.767586
-1.943967, 0.463467, -3.002743, 0.595309
-2.254845, -2.637684, 0.376046, 0.006793
-1.763661, -4.726500, 2.362820, 0.600019
-2.076149, -1.950800, -0.165444, 0.040095
-2.058903, -1.174735, -0.999803, 0.115634
-2.282643, -2.006015, -0.809195, 0.532566
-2.195686, -1.890714, -0.532703, 0.227731
-2.203146, -2.241218, -0.087829, 0.125900
-2.336117, -3.042214, 0.447166, 0.258931
-2.239091, -2.155644, -0.328770, 0.245323
-2.366742, -3.384155, 0.637197, 0.380215
-2.309611, -2.432468, -0.037768, 0.160625
-2.295102, -2.825076, 0.328241, 0.201733
-2.195776, -3.426605, 0.854175, 0.376654
-2.392764, -1.627386, -0.981235, 0.215857
-2.155509, -1.968277, -0.333498, 0.146265
-2.253246, -2.610170, 0.020196, 0.336728
-2.216801, -2.748725, 0.296820, 0.235104
-2.038843, -2.010648, -0.609586, 0.581392
-2.181011, -1.660246, -0.526432, 0.005667
-2.072327, -2.123348, -0.455332, 0.506354
-2.021768, 0.460732, -2.901022, 0.418523
-2.222814, -3.328352, 0.992562, 0.112977
-2.037833, -3.569554, 1.194245, 0.337476
-2.158346, -0.721318, -1.660842, 0.223814
-2.156664, -1.064578, -1.366403, 0.274317
-2.258030, -1.131413, -1.293512, 0.166894
-2.267852, -2.985054, 0.366641, 0.350561
-2.324659, -1.715735, -0.736070, 0.127146
-2.286190, -2.152535, -0.544734, 0.411079
-2.238407, -2.669125, 0.178991, 0.251727
-2.080383, -1.949154, -0.336532, 0.205303
-2.079898, -0.317870, -2.053298, 0.291269
-2.169251, -2.603628, 0.071337, 0.363041
-2.076331, -1.170714, -0.917598, 0.011981
-2.336562, -1.151296, -1.420427, 0.235161
-1.944263, -2.010363, -0.686678, 0.752777
-2.184940, -1.460743, -0.834610, 0.110413
-2.100972, -1.975744, -0.244864, 0.119636
-2.488398, -1.823557, -0.993019, 0.328178
-2.051031, -1.723346, -0.770906, 0.443220
-2.197921, -0.761911, -1.513402, 0.077392
-2.225750, -1.431522, -0.996308, 0.202080
-2.031428, -1.518216, -0.772136, 0.258925
-2.223482, -3.537036, 0.841377, 0.472178
-1.476199, 1.266758, -3.327101, 0.584144
-2.092206, -3.688187, 1.520154, 0.075828
-1.342817, -5.579493, 3.231272, 1.005404
-1.759105, -1.284111, -0.475265, 0.000271
-1.998943, -0.245284, -1.794735, 0.041075
-1.640209, 0.503887, -2.586422, 0.442326
-2.025901, -1.348066, -0.941719, 0.263884
-1.995698, -1.912726, -0.250611, 0.167639
-2.308752, -1.982411, -0.564682, 0.238341
-2.456820, -1.937712, -0.737499, 0.218391
-2.318950, -1.839488, -0.787576, 0.308114
-2.258656, -2.425914, -0.075455, 0.242713
-2.099589, -2.243332, -0.091171, 0.234915
-2.329366, -1.862440, -0.683233, 0.216307
-2.190352, -1.820974, -0.619499, 0.250122
-2.130222, -0.976639, -1.437521, 0.283938
-2.228742, -2.033856, -0.327863, 0.132977
-2.474737, -1.966611, -0.776401, 0.268275
-1.960532, -2.743063, 0.346183, 0.436348
-2.206608, -0.652997, -1.682774, 0.129162
-2.337455, -1.475212, -1.060889, 0.198645
-2.100158, -3.682822, 1.030506, 0.552158
-2.167460, -0.365538, -1.966756, 0.164835
-2.152226, -0.494961, -1.772618, 0.115353
-2.329409, -1.692563, -0.802571, 0.165725
-2.181531, -3.601054, 0.771796, 0.647728
-2.343800, -1.122683, -1.346073, 0.124957
-2.264718, -1.667743, -0.791205, 0.194230
-2.315939, -3.357502, 0.718858, 0.322705
-2.113217, -3.051490, 0.673122, 0.265152
-2.267195, -1.723720, -0.683756, 0.140281
-2.263148, -1.085354, -1.485459, 0.307665
-1.877460, -3.228661, 1.027240, 0.323961
-2.149893, -0.903366, -1.290583, 0.044056
-2.418346, -1.270776, -1.429284, 0.281714
-2.135359, -2.791970, 0.056718, 0.599893
-2.320047, -1.349851, -1.023123, 0.052927
-2.116602, -0.859490, -1.566419, 0.309307
-2.318174, -2.330022, -0.167907, 0.179754
-2.226438, -3.150917, 0.634088, 0.290391
-2.412414, -1.943388, -0.713583, 0.244558
-2.309690, -2.875747, 0.328136, 0.237921
-2.302214, -2.221682, -0.368883, 0.288351
-2.257564, -1.851489, -0.607102, 0.201028
-2.654488, -3.383397, 0.432745, 0.296163
-2.280868, -2.833893, 0.410460, 0.142565
-2.210304, -3.295781, 0.779182, 0.306296
-1.925845, -0.989595, -1.213120, 0.276870
-1.904681, -3.815857, 1.483817, 0.427360
-2.034978, -0.621348, -1.421222, 0.007592
-1.969390, -0.814086, -1.452302, 0.296998
-2.156551, -4.180714, 1.565295, 0.458868
-2.032373, -1.793002, -0.399190, 0.159818
-2.247862, -1.068339, -1.285982, 0.106458
-2.108862, -1.512411, -0.820352, 0.223901
-2.338543, -2.797715, 0.287622, 0.171550
-2.312642, -4.114894, 1.509273, 0.292979
-2.234034, -1.457629, -0.952395, 0.175990
-2.180556, -2.338727, 0.058102, 0.100069
-2.257889, -4.607914, 1.420518, 0.929507
-2.106323, -0.139701, -1.990129, 0.023508
-1.946090, -0.256033, -1.732238, 0.042181
-2.195643, -2.285129, -0.152357, 0.241842
-2.235460, -3.545671, 0.946314, 0.363897
-2.316715, -2.620781, 0.118992, 0.185074
-2.238283, -1.424877, -0.986441, 0.173035
-2.373234, -3.488765, 0.754615, 0.360916
-2.118379, -2.171510, -0.004877, 0.058008
-2.420922, -3.063870, 0.335523, 0.307425
-2.277763, -2.557609, 0.101597, 0.178249
-2.370723, -3.959565, 1.177338, 0.411504
-2.231113, -0.813285, -1.588330, 0.170502
-2.075522, -2.999276, 0.796312, 0.127442
-2.503160, -3.154642, 0.480312, 0.171170
-2.171411, -3.402105, 0.876877, 0.353817
-2.287278, -1.384529, -1.099176, 0.196426
-2.262123, -1.673468, -0.753203, 0.164547
-2.209521, -3.856657, 1.094671, 0.552464
-2.410263, -1.277512, -1.173160, 0.040408
-1.907739, -0.371722, -1.812127, 0.276110
-2.066508, -3.165683, 0.972629, 0.126547
-2.317298, -2.780013, 0.233863, 0.228851
-2.460436, -3.048775, 0.238155, 0.350183
-2.138252, -0.507812, -1.760267, 0.129828
-2.335432, -1.388897, -1.141883, 0.195347
-2.316309, -3.076229, 0.432039, 0.327881
-2.178053, -1.326019, -0.984774, 0.132740
-2.196480, -1.870235, -0.562597, 0.236352
-2.377686, -2.365827, -0.270926, 0.259066
-2.241322, -2.674571, 0.192704, 0.240546
-1.962063, -3.681428, 1.503828, 0.215538
-2.092904, -0.716617, -1.459001, 0.082714
-2.069221, -2.425175, 0.042932, 0.313022
-2.329360, -3.712990, 1.150432, 0.233198
-2.295320, -2.464503, -0.274076, 0.443260
-2.032357, -1.077721, -0.981507, 0.026870
-2.185454, -1.619480, -0.892288, 0.326315
-2.222034, -1.694606, -0.754665, 0.227237
-2.199288, -1.882800, -0.362465, 0.045977
-2.275451, -1.836251, -0.738121, 0.298920
-2.251744, -2.279750, -0.192567, 0.220573
-2.237093, -2.705429, 0.046300, 0.422036
-2.022549, -0.301445, -1.766663, 0.045559
-2.182674, -0.934216, -1.353055, 0.104598
-2.283599, -2.213239, -0.431327, 0.360967
-2.243177, -1.829255, -0.632421, 0.218498
-2.178757, -2.599925, 0.245981, 0.175187
-1.951402, -1.394474, -0.690604, 0.133675
-1.952051, -1.966770, -0.310421, 0.325139
-1.908087, 0.291393, -2.432600, 0.233121
-2.146852, -3.736753, 1.508631, 0.081270
-1.915518, -4.308625, 1.696436, 0.696671
-1.862696, 0.174666, -2.100389, 0.063027
-1.727378, 0.435391, -2.367570, 0.204800
-2.051044, -2.455420, 0.325925, 0.078450
-2.314056, -3.183597, 0.736760, 0.132780
-2.134686, -3.677503, 0.929548, 0.613269
-2.071672, -1.374195, -0.834819, 0.137342
-2.361728, -2.329568, -0.048845, 0.016686
-2.323210, -4.192683, 1.304837, 0.564635
-2.213972, -1.055463, -1.492566, 0.334057
-2.050023, -2.229335, 0.151645, 0.027666
-2.160460, -4.673237, 2.153281, 0.359496
-2.343767, -2.516432, 0.032887, 0.139778
-2.247627, -1.359907, -1.084761, 0.197041
-2.007987, -2.062927, -0.358118, 0.413057
-2.354367, -3.480562, 1.031672, 0.094523
-2.302732, -3.617837, 1.078476, 0.236630
-2.119996, -1.667542, -0.488014, 0.035560
-2.229390, -0.880706, -1.772559, 0.423875
-2.086752, -2.894343, 0.600572, 0.207019
-2.400920, -1.859106, -0.560491, 0.018677
-2.152567, -1.460168, -1.034920, 0.342522
-2.218271, -2.929253, 0.485252, 0.225730
-2.102164, -1.929137, -0.328887, 0.155860
-2.265915, -2.203556, -0.229320, 0.166962
-2.262259, -2.279698, -0.229280, 0.246719
-2.302574, -1.523632, -0.953919, 0.174976
-2.163713, -2.417054, 0.156942, 0.096399
-2.090822, -3.822511, 1.060010, 0.671679
-1.808683, 0.774633, -2.758706, 0.175390
-2.013211, -1.600738, -0.420754, 0.008281
-1.891770, -3.664852, 1.124979, 0.648103
-2.221554, -1.444531, -0.820399, 0.043376
-2.234880, -1.434476, -1.035041, 0.234636
-2.418437, -1.500388, -1.165523, 0.247473
-2.356336, -3.076927, 0.439222, 0.281369
-2.382562, -1.855059, -0.636076, 0.108574
-2.304919, -1.950897, -0.622835, 0.268812
-2.510652, -1.862993, -0.885581, 0.237923
-2.279543, -0.950888, -1.450315, 0.121660
-1.983808, -2.952437, 0.712561, 0.256068
-2.146583, -2.948850, 0.598350, 0.203918
-2.297928, -2.781492, 0.316091, 0.167472
-2.414105, -2.650550, 0.005005, 0.231440
-2.259319, -1.390715, -1.079257, 0.210654
-2.278702, -3.798193, 1.305848, 0.213643
-2.195386, -1.279622, -1.035277, 0.119512
-2.225706, -2.745107, -0.126533, 0.645935
-2.233444, -2.067568, -0.166670, 0.000795
-1.948983, -3.213680, 0.779798, 0.484899
-2.018908, -0.983024, -1.050830, 0.014946
-2.026647, -1.703098, -0.598477, 0.274927
-2.369513, -3.751507, 1.172009, 0.209985
-2.297193, -3.812573, 1.276489, 0.238892
-2.305803, -1.727195, -0.727073, 0.148465
-2.138386, -1.055238, -1.191263, 0.108115
-2.393512, -2.595312, -0.011756, 0.213555
-2.029999, -3.310380, 1.001533, 0.278849
-2.149321, -2.070600, -0.134111, 0.055390
-2.404142, -2.681317, 0.083012, 0.194163
-2.077760, -2.636338, 0.215727, 0.342850
-2.223002, -2.644373, 0.383645, 0.037726
-2.481761, -2.254393, -0.495526, 0.268158
-2.377251, -1.977077, -0.775866, 0.375693
-2.217613, -1.661807, -0.596201, 0.040395
-2.301730, -2.856401, 0.215971, 0.338700
-2.182587, -0.121021, -2.158695, 0.097128
-2.471864, -1.831306, -0.727184, 0.086626
-2.255979, -3.715427, 0.940387, 0.519062
-2.062857, -1.101567, -0.973179, 0.011890
-2.123328, -4.051685, 1.694354, 0.234003
-2.257989, -2.272996, -0.154965, 0.169972
-2.090179, -2.816493, 0.401994, 0.324320
-2.150353, -2.574275, 0.328538, 0.095384
-2.349765, -2.506269, 0.080020, 0.076483
-2.143116, -3.561752, 0.721737, 0.696899
-1.892307, 0.890324, -2.911007, 0.128376
-2.094039, -2.024941, -0.107206, 0.038108
-1.761817, -5.278339, 2.664780, 0.851743
-2.283300, -1.112184, -1.316632, 0.145516
-2.156229, -0.278302, -1.995451, 0.117525
-2.115258, -1.444289, -0.775783, 0.104814
-2.115223, -3.219918, 0.886585, 0.218109
-2.243861, -4.047987, 1.563024, 0.241103
-2.429055, -2.499718, -0.004835, 0.075498
-2.419684, -3.441283, 0.806532, 0.215067
-2.136649, -4.755311, 2.262187, 0.356475
-2.344395, -1.787646, -0.646924, 0.090174
-2.340970, -1.589724, -1.069230, 0.317984
-2.122190, -2.526592, 0.348542, 0.055859
-2.309709, -4.357843, 1.628407, 0.419727
-2.190175, -1.837708, -0.380322, 0.027855
-2.339153, -2.799588, 0.222216, 0.238219
-2.494446, -3.102384, 0.130398, 0.477540
-2.146070, -0.390515, -1.805425, 0.049870
-2.260643, -1.823316, -0.495405, 0.058079
-1.815176, -3.741913, 1.466795, 0.459942
-2.139519, -1.482378, -0.720358, 0.063216
-2.288971, -2.193642, -0.199224, 0.103895
-2.305037, -3.323363, 0.698404, 0.319922
-2.173102, -1.237845, -1.051439, 0.116181
-2.369991, -2.861899, 0.350097, 0.141812
-1.991318, -4.189692, 1.894953, 0.303420
-2.223352, -1.042427, -1.315550, 0.134625
-2.227075, -0.829366, -1.572845, 0.175136
-2.147846, -2.546673, 0.218716, 0.180112
-2.021758, -3.202236, 1.083359, 0.097119
-2.066854, -1.794356, -0.389221, 0.116723
-2.330966, -1.580844, -1.109008, 0.358886
-2.359315, -1.720107, -0.762510, 0.123302
-2.115376, -1.163619, -1.053334, 0.101578
-2.096649, -1.747072, -0.552567, 0.202991
-2.423229, -3.934448, 0.949910, 0.561309
-2.167753, 0.612279, -2.833215, 0.053183
-2.199712, 0.326604, -2.688074, 0.161759
-2.221298, -1.498495, -0.865716, 0.142913
-2.507618, -1.893646, -0.898456, 0.284484
-2.459004, -1.700599, -0.988999, 0.230593
-2.140603, -3.017302, 0.746050, 0.130650
-2.179172, -1.612595, -0.636365, 0.069788
-2.125681, -1.392229, -1.094908, 0.361456
-2.390049, -2.535096, 0.040061, 0.104986
-2.213952, -2.836926, 0.151175, 0.471799
-2.093072, -0.214770, -1.886669, 0.008367
-2.156685, -0.377934, -2.077620, 0.298869
-2.122131, -3.823180, 1.377736, 0.323314
-2.279916, -1.333351, -1.069805, 0.123239
-2.168948, -0.647082, -1.765491, 0.243625
-2.379885, -2.375384, -0.085408, 0.080907
-2.198564, -2.686308, 0.366038, 0.121705
-2.206661, -2.837203, 0.310083, 0.320458
-2.111361, -3.153302, 0.682325, 0.359616
-2.123351, -0.707555, -1.466995, 0.051199
-2.264639, -2.112335, -0.369078, 0.216775
-2.111370, -0.747716, -1.425031, 0.061376
-2.098445, -1.063658, -1.343117, 0.308329
-2.165533, -4.502318, 1.886146, 0.450639
-1.767926, -0.209545, -1.567933, 0.009552
-2.116579, 0.707943, -3.160161, 0.335638
-2.323618, -2.775609, 0.298212, 0.153779
-2.055722, -3.924145, 1.401363, 0.467061
-2.248484, -0.676008, -1.586688, 0.014213
-1.994125, 0.737680, -3.010307, 0.278502
-2.076454, -1.458964, -0.670925, 0.053435
-2.308702, -2.506689, -0.130190, 0.328176
-2.151159, -1.415320, -0.839655, 0.103816
-2.201978, -1.359725, -0.976926, 0.134673
-1.979628, -2.531361, 0.327929, 0.223804
-2.333748, -2.097652, -0.425231, 0.189135
-2.184145, -1.392364, -0.929625, 0.137844
-2.269373, -0.440333, -2.081539, 0.252499
-2.203992, -3.301321, 0.789642, 0.307686
-2.185317, -0.304375, -1.894213, 0.013271
-2.231105, -0.726800, -2.040825, 0.536521
-2.266702, -1.675943, -0.594362, 0.003603
-2.145203, -3.401724, 0.831805, 0.424716
-2.290892, -0.903450, -1.517951, 0.130509
-2.259902, -0.234326, -2.208131, 0.182556
-2.148454, -2.070117, -0.366914, 0.288577
-2.330836, -1.843900, -0.540169, 0.053234
-2.193417, -2.689867, 0.162866, 0.333584
-2.062100, -0.993341, -1.143027, 0.074268
-2.304187, -0.691347, -1.742296, 0.129456
-2.113792, -2.393973, 0.051549, 0.228632
-2.236134, -2.954941, 0.535480, 0.183327
-2.125435, -2.381807, 0.162692, 0.093680
-1.902721, -4.095033, 1.759477, 0.432834
-2.111896, 0.280645, -2.445869, 0.053328
-2.168615, 0.556936, -2.992452, 0.266901
-2.114232, -3.351072, 0.978520, 0.258321
-2.211677, -2.787525, 0.558716, 0.017131
-2.102535, -2.673774, 0.397343, 0.173896
-2.257743, -1.307278, -1.155040, 0.204574
-2.355136, -0.482143, -2.041976, 0.168983
-2.154799, -1.786871, -0.544788, 0.176860
-2.138959, -2.357753, 0.038017, 0.180777
-2.267093, -2.505417, 0.072653, 0.165670
-1.975072, -1.073685, -1.121557, 0.220170
-2.213348, -2.136815, -0.176287, 0.099753
-2.147654, -1.996254, -0.260411, 0.109011
-2.144658, -1.826508, -0.567341, 0.249192
-2.211354, -2.446056, 0.138701, 0.096000
-2.050560, -2.169819, -0.043287, 0.162546
-2.081356, -1.286583, -1.037248, 0.242475
-2.293165, -0.328669, -2.030674, 0.066179
-2.489825, -1.723577, -1.055346, 0.289098
-2.222975, -1.098449, -1.393300, 0.268774
-1.882991, 0.969011, -2.911185, 0.059183
-2.064660, -0.860395, -1.291758, 0.087493
-1.738023, -3.609776, 1.196171, 0.675582
-2.024284, 1.004641, -3.162027, 0.133101
-1.672828, 0.218973, -1.896068, 0.004267
-2.024468, -1.405536, -0.677983, 0.059050
-1.986409, -2.340183, 0.043019, 0.310755
-2.280591, -2.477777, 0.025857, 0.171329
-2.452897, -1.959962, -0.744128, 0.251192
-2.324312, -2.113213, -0.304298, 0.093199
-2.201458, -1.950246, -0.462916, 0.211704
-2.095234, -1.371047, -0.743579, 0.019392
-2.082078, -2.874432, 0.253721, 0.538633
-1.928408, -2.212711, 0.256702, 0.027601
-2.164494, -2.625751, 0.372017, 0.089241
-2.145421, -2.606994, 0.140532, 0.321041
-2.110948, -1.360881, -0.832674, 0.082607
-2.325298, -2.692048, 0.235634, 0.131115
-2.094151, -3.004160, 0.526823, 0.383186
-1.850939, 0.592188, -2.824687, 0.381561
-2.252985, -3.283036, 0.966749, 0.063302
-2.155760, -3.908208, 1.508162, 0.244286
-2.003348, -0.697203, -1.306147, 0.000001
-1.975744, -0.109485, -2.288071, 0.421813
-2.087745, -3.342735, 0.799844, 0.455146
-2.019738, -2.059314, 0.032648, 0.006927
-2.242219, -3.055401, 0.691354, 0.121828
-2.093408, -3.053028, 0.704536, 0.255084
-2.125417, -1.232703, -1.028586, 0.135871
-2.403996, -2.409027, -0.120097, 0.125128
-2.280058, -2.912781, 0.331235, 0.301488
-2.300401, -1.712077, -0.743700, 0.155375
-2.543098, -2.018032, -0.568744, 0.043678
-1.955817, -3.626417, 1.140772, 0.529828
-1.936971, -0.446461, -1.504141, 0.013631
-1.861001, 0.275857, -2.333753, 0.196895
-1.990057, -3.706118, 1.612880, 0.103181
-1.769129, -5.143764, 2.681307, 0.693328
-1.863512, -0.180686, -1.683146, 0.000320
-1.429190, 1.768336, -3.478631, 0.281105
-1.973684, -1.070794, -0.902889, 0.000000
-1.886373, -2.837542, 0.691778, 0.259391
-2.091465, -3.513265, 1.178172, 0.243628
-2.082991, -2.857513, 0.651212, 0.123310
-1.986944, -2.107618, 0.081295, 0.039380
-2.138799, -2.767148, 0.342228, 0.286122
-2.310730, -2.788169, 0.384506, 0.092933
-2.308253, -3.701919, 1.107893, 0.285772
-2.102199, -2.224793, 0.119481, 0.003114
-2.286304, -3.669914, 1.027655, 0.355955
-2.192822, -2.324544, -0.240415, 0.372136
-1.825428, -0.715031, -1.115330, 0.004933
-2.075570, -2.803662, 0.558468, 0.169624
-2.130082, -2.326751, -0.020155, 0.216823
-2.021721, -2.462401, 0.388756, 0.051924
-2.295219, -2.525066, -0.067004, 0.296850
-2.145717, -1.384657, -0.805239, 0.044179
